Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Genome Annotation	Dataset construction for bacterial comparative genomics	https://training.galaxyproject.org//topics/genome-annotation/tutorials/bacterial-comparative-genomics-dataset-construction/tutorial.html	Genomics, Microbiology	Data retrieval, Data handling, Sequence database search	2025-03-14	2025-03-14	1	True	False	False	False	bg_uniq, cat1, datasets_download_genome, upload1, sort1, Remove beginning1, Cut1	UseGalaxy.fr	UseGalaxy.cz	0		99	117	8.216666666666667	0
Genome Annotation	Comparative gene analysis in unannotated genomes	https://training.galaxyproject.org//topics/genome-annotation/tutorials/gene-centric/tutorial.html	Genomics, Gene and protein families, Sequence analysis, Phylogeny, Comparative genomics	Phylogenetic tree generation, Transcriptome assembly, Multiple sequence alignment, De-novo assembly, Coding region prediction, Sequence alignment analysis, Database search	2022-09-08	2025-06-03	10	True	False	False	True	bg_diamond, regexColumn1, Filter1, rbc_mafft, bg_diamond_view, cat1, tab2fasta, tp_split_on_column, gops_intersect_1, Add_a_column1, collapse_dataset, rapidnj, bg_diamond_makedb, join1, orfipy, Cut1	UseGalaxy.eu, UseGalaxy.org (Main)	UseGalaxy.cz	0		1994	2760	9.716666666666667	0
Genome Annotation	Genome annotation with Funannotate	https://training.galaxyproject.org//topics/genome-annotation/tutorials/funannotate/tutorial.html	Gene and protein families	Sequence assembly validation, Fold recognition, Genome annotation, Sequence annotation, Sequence alignment, Genome visualisation, Protein feature detection, Formatting, Homology-based gene prediction, Query and retrieval, Sequence motif recognition, Information extraction	2021-11-29	2025-06-10	26	True	False	True	True	funannotate_annotate, funannotate_compare, interproscan, picard_MergeSamFiles, busco, rna_star, funannotate_predict, eggnog_mapper, jbrowse, aegean_parseval	UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz	0		11467	16067	5.566666666666666	0
Genome Annotation	Genome annotation with Maker (short)	https://training.galaxyproject.org//topics/genome-annotation/tutorials/annotation-with-maker-short/tutorial.html		Genome visualisation, Sequence assembly validation, Genome annotation, Sequence annotation	2021-01-12	2024-02-29	3	True	False	False	True	maker_map_ids, maker, gffread, busco, jcvi_gff_stats, jbrowse, fasta-stats		UseGalaxy.be	0		4170	5825	9.116666666666667	0
Genome Annotation	Essential genes detection with Transposon insertion sequencing	https://training.galaxyproject.org//topics/genome-annotation/tutorials/tnseq/tutorial.html	Genomics, Microbiology, Sequence analysis, Mobile genetic elements	Sequence trimming, Transposon prediction, Read pre-processing, Primer removal	2019-07-02	2024-03-18	12	True	True	False	True	Filter1, bg_find_subsequences, bowtie_wrapper, tp_easyjoin_tool, Add_a_column1, deeptools_bam_coverage, transit_gumbel, cutadapt, gff_to_prot, Cut1, tp_sort_header_tool, __EXTRACT_DATASET__	UseGalaxy.org.au, UseGalaxy.no	UseGalaxy.cz, UseGalaxy.eu	0		3569219	8621420	5.766666666666667	0
Genome Annotation	Genome annotation with Maker	https://training.galaxyproject.org//topics/genome-annotation/tutorials/annotation-with-maker/tutorial.html		Gene prediction, Homology-based gene prediction, Operation, Ab-initio gene prediction, Sequence assembly validation, Genome annotation, Genome visualisation, Sequence annotation	2018-09-24	2024-02-29	14	True	False	False	True	augustus_training, maker_map_ids, maker, gffread, snap_training, busco, jcvi_gff_stats, jbrowse, fasta-stats	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.no, UseGalaxy.org (Main)	UseGalaxy.cz	0		14109	24776	4.35	0
Genome Annotation	Functional annotation of protein sequences	https://training.galaxyproject.org//topics/genome-annotation/tutorials/functional/tutorial.html	Function analysis, Protein sites, features and motifs	Homology-based gene prediction, Query and retrieval, Sequence motif recognition, Genome annotation, Protein feature detection, Fold recognition, Sequence alignment analysis, Information extraction	2022-07-20	2025-06-03	12	True	False	False	True	bg_diamond, eggnog_mapper, interproscan, ncbi_blastp_wrapper	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.no	0		4744	6281	6.133333333333334	0
Genome Annotation	Refining Genome Annotations with Apollo (eukaryotes)	https://training.galaxyproject.org//topics/genome-annotation/tutorials/apollo-euk/tutorial.html	Genomics	Genome visualisation	2022-08-22	2025-06-03	16	True	False	False	False	jbrowse, create_or_update, iframe	UseGalaxy.be, UseGalaxy.no	UseGalaxy.cz, UseGalaxy.eu	0		1584	2357	10.0	0
Genome Annotation	Long non-coding RNAs (lncRNAs) annotation with FEELnc	https://training.galaxyproject.org//topics/genome-annotation/tutorials/lncrna/tutorial.html		Transcriptome assembly, Classification, Sequence annotation, Annotation, RNA-Seq analysis	2022-09-23	2024-09-18	11	True	False	True	True	stringtie, Extract_features1, gffread, feelnc, tp_cat		UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	0		2025	2685	9.183333333333334	0
Genome Annotation	CRISPR screen analysis	https://training.galaxyproject.org//topics/genome-annotation/tutorials/crispr-screen/tutorial.html		Read pre-processing, Genetic variation analysis, Sequence trimming, Sequencing quality control, Sequence composition calculation, Validation, Statistical calculation, Primer removal	2021-10-15	2024-08-08	12	True	True	True	True	mageck_count, mageck_test, tp_awk_tool, mageck_mle, cutadapt, multiqc, volcanoplot, fastqc	UseGalaxy.org.au, UseGalaxy.org (Main)	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no	0		3169697	7243233	4.816666666666666	0
Variant Analysis	Microbial Variant Calling	https://training.galaxyproject.org//topics/variant-analysis/tutorials/microbial-variants/tutorial.html	Genomics, Sequence assembly, DNA polymorphism, Microbiology, Sequence analysis, Genetic variation	Genome visualisation, Phylogenetic tree visualisation, Variant calling, Phylogenetic tree generation	2018-02-26	2026-01-23	25	True	False	False	True	jbrowse, snippy	UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	GalaxyTrakr, UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		15706	24867	4.9	0
Visualisation	Genomic Data Visualisation with JBrowse	https://training.galaxyproject.org//topics/visualisation/tutorials/jbrowse/tutorial.html		Genome visualisation	2020-01-10	2024-10-15	17	True	True	False	False	jbrowse	Galaxy@AuBi, UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	Galaxy@Pasteur, GalaxyTrakr, MISSISSIPPI, UseGalaxy.cz	0		3566055	8613320	10.433333333333334	0
Imaging	Overview of the Galaxy OMERO-suite - Upload images and metadata in OMERO using Galaxy	https://training.galaxyproject.org//topics/imaging/tutorials/omero-suite/tutorial.html		Image analysis	2024-12-04	2026-03-05	8	True	False	False	True	omero_get_id, omero_filter, omero_import, Convert characters1, omero_metadata_import, split_file_to_collection, param_value_from_file, omero_get_value, omero_roi_import, tp_replace_in_line	UseGalaxy.eu		0		256	329	7.65	0
Imaging	Introduction to Image Analysis using Galaxy	https://training.galaxyproject.org//topics/imaging/tutorials/imaging-introduction/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2019-08-13	2026-01-18	18	True	False	False	True	ip_threshold, unzip, ip_imageinfo, ip_filter_standard, ip_count_objects, ip_overlay_images, ip_binary_to_labelimage, ip_histogram_equalization	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu		0		2822	3899	8.966666666666667	0
Imaging	Parameter tuning and optimization - Evaluating nuclei segmentation with Galaxy	https://training.galaxyproject.org//topics/imaging/tutorials/parameter-tuning/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2025-04-28	2026-01-21	4	True	False	False	True	ip_threshold, tp_split_on_column, ip_filter_standard, collapse_dataset, ip_segmetrics, param_value_from_file, ip_histogram_equalization	UseGalaxy.be	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)	0		131	146	7.033333333333333	0
Imaging	Where to start with bioimage analysis in Galaxy	https://training.galaxyproject.org//topics/imaging/tutorials/where-to-start-bioimaging-galaxy/tutorial.html		Quantification, Image annotation, Parsing, Data handling, Formatting, Image analysis, Visualisation	2026-02-17	2026-02-19	4	True	False	False	False	ip_split_image, interactive_tool_qupath, interactive_tool_ilastik, cellposesam, ip_threshold, ip_overlay_images, ip_histogram_equalization, bf2raw, ip_imageinfo, idr_download_by_ids, bioimage_inference, ip_convertimage, ip_color_deconvolution, interactive_tool_cellprofiler, interactive_tool_cellpose, cp_overlay_outlines, libcarna_render, cellpose, ip_filter_standard			0		56	87	9.45	0
Imaging	Tracking of mitochondria and capturing mitoflashes	https://training.galaxyproject.org//topics/imaging/tutorials/detection-of-mitoflashes/tutorial.html		Image analysis	2024-11-20	2025-11-26	5	True	False	False	True	ip_spot_detection_2d, ip_points_association_nn, ip_curve_fitting	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.org (Main)		0		233	266	6.4	0
Imaging	Execute a BiaPy workflow in Galaxy	https://training.galaxyproject.org//topics/imaging/tutorials/biapy/tutorial.html		Image analysis	2026-02-11	2026-02-17	2	True	False	False	True	__EXTRACT_DATASET__, biapy, ip_overlay_images, ip_convertimage, ip_binary_to_labelimage, libcarna_render	UseGalaxy.eu		0		24	31	12.85	0
Imaging	Content Tracking and Verification in Galaxy Workflows with ISCC-SUM	https://training.galaxyproject.org//topics/imaging/tutorials/iscc-suite/tutorial.html		Image analysis	2026-02-14	2026-02-16	2	True	False	False	True	ip_threshold, iscc_sum_similarity, ip_split_image, iscc_sum_verify, iscc_sum, param_value_from_file, __EXTRACT_DATASET__	UseGalaxy.eu, UseGalaxy.org (Main)		0		18	18	30.4	0
Imaging	Segmentation of Anatomical Structures in Medical 3-D Images	https://training.galaxyproject.org//topics/imaging/tutorials/dicom-anatomical-3d/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2026-02-26	2026-02-26	1	True	False	False	True	ip_scale_image, Convert characters1, ip_concat_channels, param_value_from_file, query_tabular, compose_text_param, ip_threshold, Add_a_column1, ridge_filter_skimage, ip_2d_filter_segmentation_by_features, tp_sort_header_tool, libcarna_render, clip_image, highdicom_dicom2tiff, unzip, ip_2d_feature_extraction, ip_binary_to_labelimage, tp_text_file_with_recurring_lines, add_line_to_file, tp_replace_in_line	UseGalaxy.eu		0		36	47	11.366666666666667	0
Imaging	Quantification of single-molecule RNA fluorescence in situ hybridization (smFISH) in yeast cell lines	https://training.galaxyproject.org//topics/imaging/tutorials/2D-spot-detection/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2025-03-20	2025-11-26	5	True	False	False	True	ip_points_to_label, unzip, ip_overlay_images, idr_download_by_ids, ip_binary_to_labelimage, ip_spot_detection_2d, ip_histogram_equalization, __EXTRACT_DATASET__	UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu		0		251	300	4.65	0
Imaging	End-to-End Tissue Microarray Image Analysis with Galaxy-ME	https://training.galaxyproject.org//topics/imaging/tutorials/multiplex-tissue-imaging-TMA/tutorial.html			2023-02-14	2025-11-26	9	True	False	False	True	scimap_mcmicro_to_anndata, vitessce_spatial, rename_tiff_channels, quantification, scanpy_compute_graph, squidpy_spatial, scimap_phenotyping, unet_coreograph, palom, ip_convertimage, mesmer, basic_illumination, gate_finder, celesta, ashlar			0		1579	2132	4.65	0
Imaging	Analyse HeLa fluorescence siRNA screen	https://training.galaxyproject.org//topics/imaging/tutorials/hela-screen-analysis/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2019-08-13	2026-01-18	16	True	False	False	True	ip_threshold, unzip, ip_filter_standard, collapse_dataset, ip_2d_feature_extraction, ip_2d_filter_segmentation_by_features, ip_binary_to_labelimage	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu	UseGalaxy.no	0		830	1072	14.283333333333333	0
Imaging	Object tracking using CellProfiler	https://training.galaxyproject.org//topics/imaging/tutorials/object-tracking-using-cell-profiler/tutorial.html		Quantification, Parsing, Image analysis	2021-03-17	2025-11-26	11	True	False	False	True	cp_common, cp_track_objects, cp_color_to_gray, unzip, cp_measure_object_intensity, cp_measure_object_size_shape, cp_export_to_spreadsheet, cp_tile, cp_save_images, cp_cellprofiler, cp_identify_primary_objects, cp_overlay_outlines	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu	UseGalaxy.cz	0		2255	2798	4.283333333333333	0
Imaging	Nucleoli segmentation and feature extraction using CellProfiler	https://training.galaxyproject.org//topics/imaging/tutorials/tutorial-CP/tutorial.html		Quantification, Parsing, Image analysis	2020-07-01	2025-11-26	12	True	True	False	True	cp_common, cp_measure_image_quality, cp_save_images, cp_measure_texture, cp_display_data_on_image, cp_measure_image_area_occupied, cp_gray_to_color, cp_measure_granularity, cp_convert_objects_to_image, cp_measure_object_size_shape, idr_download_by_ids, cp_export_to_spreadsheet, cp_relate_objects, cp_identify_primary_objects, cp_measure_object_intensity, cp_enhance_or_suppress_features, cp_image_math, cp_cellprofiler, cp_measure_image_intensity, cp_mask_image	UseGalaxy.be, UseGalaxy.eu	Galaxy@AuBi, UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		3564712	8612096	5.533333333333333	0
Imaging	Training Custom YOLO Models for Segmentation of Bioimages	https://training.galaxyproject.org//topics/imaging/tutorials/yolo-segmentation-training/tutorial.html		Data handling, Image analysis, Visualisation, Image annotation	2025-07-25	2025-11-26	7	True	False	False	True	graphicsmagick_image_convert, unzip, interactive_tool_anylabeling, yolo_training, json2yolosegment, ip_histogram_equalization	UseGalaxy.eu		0		336	406	2.2666666666666666	0
Imaging	Quantification of electrophoresis gel bands using QuPath and Galaxy imaging tools	https://training.galaxyproject.org//topics/imaging/tutorials/electrophoresis-gel-bands-image-analysis/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2025-08-11	2025-11-26	3	True	False	False	True	ip_points_to_label, graphicsmagick_image_convert, ip_imageinfo, ip_split_image, interactive_tool_qupath, ip_2d_feature_extraction, __EXTRACT_DATASET__	UseGalaxy.eu		0		408	481	3.4166666666666665	0
Imaging	Voronoi segmentation	https://training.galaxyproject.org//topics/imaging/tutorials/voronoi-segmentation/tutorial.html		Image annotation, Data handling, Image analysis, Visualisation	2025-05-13	2026-02-20	8	True	False	False	True	ip_threshold, repeat_channels, unzip, ip_imageinfo, ip_filter_standard, ip_count_objects, ip_overlay_images, ip_2d_feature_extraction, ip_convertimage, colorize_labels, ip_binary_to_labelimage, image_math, voronoi_tessellation	UseGalaxy.be, UseGalaxy.eu		0		399	575	5.883333333333334	0
Imaging	Using BioImage.IO models for image analysis in Galaxy	https://training.galaxyproject.org//topics/imaging/tutorials/process-image-bioimageio/tutorial.html		Image analysis	2025-04-09	2026-02-05	9	True	False	False	True	ip_threshold, ip_split_image, ip_overlay_images, bioimage_inference, ip_binary_to_labelimage, image_math, __EXTRACT_DATASET__	UseGalaxy.be, UseGalaxy.eu		0		239	282	6.233333333333333	0
Introduction to Galaxy Analyses	From peaks to genes	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-intro-peaks2genes/tutorial.html			2016-03-29	2026-03-09	68	True	False	True	True	Grouping1, get_flanks1, CONVERTER_interval_to_bed_0, gops_intersect_1, Add_a_column1, tp_replace_in_column, tp_tail_tool, upload1, Cut1, tp_sort_header_tool	UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.no	0		21062	34519	10.55	0
Introduction to Galaxy Analyses	How to reproduce published Galaxy analyses	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-reproduce/tutorial.html		Visualisation	2021-08-25	2024-10-15	12	True	False	False	True	Grouping1, ggplot2_point, tp_sorted_uniq, upload1, csv_to_tabular, datamash_ops, Remove beginning1, Cut1	Galaxy@AuBi, UseGalaxy.eu, UseGalaxy.org (Main)	MISSISSIPPI, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		2319	3084	16.733333333333334	0
Introduction to Galaxy Analyses	NGS data logistics	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-intro-ngs-data-managment/tutorial.html		SNP detection, Sequence alignment, Formatting, Genome indexing, Sequence contamination filtering, Read mapping, Generation, Sequencing quality control, Data handling, Validation	2017-02-22	2026-01-06	40	True	False	True	True	Filter1, bwa, snpSift_extractFields, bwa_mem, snpEff_build_gb, picard_MarkDuplicates, collapse_dataset, bwa_mem2, fastp, lofreq_viterbi, fasterq_dump, snpeff_sars_cov_2, snpEff, multiqc, lofreq_indelqual, lofreq_call, samtools_stats, samtools_view	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	MISSISSIPPI, UseGalaxy.cz	0		21002	35599	9.35	0
Introduction to Galaxy Analyses	Introduction to Genomics and Galaxy	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-intro-strands/tutorial.html			2017-10-18	2024-10-15	41	True	False	True	True	Filter1, cat1, gops_intersect_1, gene2exon1, tp_cat	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	MISSISSIPPI	0		20981	32877	9.6	0
Introduction to Galaxy Analyses	Data Manipulation Olympics	https://training.galaxyproject.org//topics/introduction/tutorials/data-manipulation-olympics/tutorial.html			2022-07-20	2025-05-16	15	True	False	False	True	{{version_replace_text_column}}, tp_sorted_uniq, {{version_split}}, {{version_cut_columns}}, {{version_cat}}, wc_gnu, Show beginning1, join1, {{version_compute}}, {{version_unique}}, {{version_count}}, {{version_paste}}, {{version_replace_text_line}}, Add_a_column1, tp_cat, {{version_remove_beginning}}, Count1, tp_split_on_column, regexColumn1, cat1, upload1, {{version_filter}}, {{version_select_first}}, {{version_remove_columns_by_header}}, Cut1, tp_sort_header_tool, Grouping1, tabular_to_csv, Filter1, {{version_wc}}, {{version_datamash}}, {{version_sort}}, {{version_join}}, {{version_cut_advanced}}, datamash_ops, Remove beginning1			0		6513	9422	11.15	0
Introduction to Galaxy Analyses	Introduction to Galaxy	https://training.galaxyproject.org//topics/introduction/tutorials/introduction/slides.html			2016-09-30	2025-09-23	6	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560790	8606390	2.15	0
Introduction to Galaxy Analyses	Options for using Galaxy	https://training.galaxyproject.org//topics/introduction/tutorials/options-for-using-galaxy/slides.html			2017-05-24	2022-09-23	14	False	True	True	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560790	8606390	2.15	0
Introduction to Galaxy Analyses	Best Practices for Citing Galaxy	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-cite/tutorial.html			2025-11-06	2026-02-24	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		159	175	7.55	0
Introduction to Galaxy Analyses	Upload data to Galaxy	https://training.galaxyproject.org//topics/introduction/tutorials/dummy/tutorial.html			2022-09-23	2023-11-09	5	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		480	542	9.8	0
Introduction to Galaxy Analyses	IGV Introduction	https://training.galaxyproject.org//topics/introduction/tutorials/igv-introduction/tutorial.html			2016-03-30	2023-02-17	11	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		8395	11752	5.333333333333333	0
Introduction to Galaxy Analyses	A short introduction to Galaxy	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-intro-short/tutorial.html		Sequencing quality control, Sequence composition calculation, Statistical calculation	2018-08-27	2026-01-23	44	True	True	True	True	cshl_fastq_quality_filter, fastqc	UseGalaxy.be, UseGalaxy.eu, UseGalaxy.org (Main)	Galaxy@Pasteur, GalaxyTrakr, MISSISSIPPI, UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		3618450	8695949	12.3	0
Introduction to Galaxy Analyses	Galaxy Basics for genomics	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-intro-101/tutorial.html		Mapping	2016-12-19	2025-04-22	68	True	False	True	True	tp_head_tool, bedtools_intersectbed, datamash_ops, upload1, comp1, tp_sort_header_tool	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	Galaxy@AuBi, MISSISSIPPI, UseGalaxy.no	0		52279	83720	8.483333333333333	0
Introduction to Galaxy Analyses	Galaxy Basics for everyone	https://training.galaxyproject.org//topics/introduction/tutorials/galaxy-intro-101-everyone/tutorial.html		Visualisation	2019-11-14	2025-11-06	35	True	False	True	True	Grouping1, ggplot2_point, tp_sorted_uniq, upload1, csv_to_tabular, datamash_ops, Remove beginning1, Cut1	UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no, UseGalaxy.org (Main)	Galaxy@AuBi, MISSISSIPPI, UseGalaxy.cz	0		25444	40035	10.15	0
Introduction to Galaxy Analyses	Very Short Introductions: QC	https://training.galaxyproject.org//topics/introduction/tutorials/vsi_qc/tutorial.html		Sequencing quality control, Sequence contamination filtering, Validation	2024-03-26	2024-06-25	4	True	False	False	False	multiqc, fastp	Galaxy@AuBi, UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	GalaxyTrakr, MISSISSIPPI, UseGalaxy.no	0		384	455	6.216666666666667	0
Materials Science	Finding the muon stopping site with pymuon-suite in Galaxy	https://training.galaxyproject.org//topics/materials-science/tutorials/muon-stopping-sites-muairss-uep/tutorial.html			2024-01-22	2024-06-14	2	True	False	True	True	pm_uep_opt, pm_muairss_read	UseGalaxy.cz, UseGalaxy.eu	UseGalaxy.be	0		316	403	3.966666666666667	0
Metabolomics	Mass spectrometry imaging: Examining the spatial distribution of analytes	https://training.galaxyproject.org//topics/metabolomics/tutorials/msi-analyte-distribution/tutorial.html			2019-02-21	2024-10-15	18	True	False	False	True	Filter1, cardinal_filtering, cardinal_mz_images, cardinal_spectra_plots, cardinal_quality_report, cardinal_data_exporter	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		3164	4457	9.133333333333333	0
Metabolomics	Mass spectrometry imaging: Finding differential analytes	https://training.galaxyproject.org//topics/metabolomics/tutorials/msi-finding-nglycans/tutorial.html			2019-04-13	2023-11-09	9	True	False	False	True	Filter1, maldi_quant_preprocessing, cardinal_mz_images, cardinal_combine, cardinal_preprocessing, join_files_on_column_fuzzy, Summary_Statistics1, cardinal_segmentations, Grep1, cardinal_classification, maldi_quant_peak_detection, cardinal_quality_report	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr, UseGalaxy.no	0		2092	2966	8.683333333333334	0
Metabolomics	Predicting EI+ mass spectra with QCxMS	https://training.galaxyproject.org//topics/metabolomics/tutorials/qcxms-predictions/tutorial.html			2024-10-01	2024-10-01	1	True	True	False	True	qcxms_production_run, tp_cut_tool, qcxms_neutral_run, __FILTER_FAILED_DATASETS__, qcxms_getres, split_file_to_collection, param_value_from_file, tp_cat, ctb_im_conformers, xtb_molecular_optimization, openbabel_compound_convert	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.be	0		1434653	2717641	5.833333333333333	0
Metabolomics	Molecular formula assignment and mass recalibration with MFAssignR package	https://training.galaxyproject.org//topics/metabolomics/tutorials/mfassignr/tutorial.html		Deisotoping, Mass spectra calibration, Annotation, Visualisation	2025-05-19	2025-05-19	1	True	False	False	True	mfassignr_recal, mfassignr_isofiltr, mfassignr_histnoise, mfassignr_kmdnoise, mfassignr_recallist, mfassignr_mfassignCHO, mfassignr_snplot, mfassignr_findRecalSeries, mfassignr_mfassign			0		207	236	3.316666666666667	0
Metabolomics	Mass spectrometry: GC-MS data processing (with XCMS, RAMClustR, RIAssigner, and matchms)	https://training.galaxyproject.org//topics/metabolomics/tutorials/gc_ms_with_xcms/tutorial.html		Filtering, Formatting, Data filtering, Chromatographic alignment, Mass spectrum visualisation, Label-free quantification, Imputation, Spectral library search, Format validation, Peak detection, Correlation, Clustering, Standardisation and normalisation, Chromatogram visualisation, Validation	2023-05-08	2023-11-09	5	True	False	False	True	msnbase_readmsdata, matchms_filtering, matchms_similarity, matchms_formatter, abims_xcms_fillPeaks, ramclustr_define_experiment, ramclustr, abims_xcms_group, abims_xcms_xcmsSet, waveica, riassigner, abims_xcms_retcor, msconvert, xcms_merge	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr	0		2952	3766	4.016666666666667	0
Metabolomics	Mass spectrometry: LC-MS analysis	https://training.galaxyproject.org//topics/metabolomics/tutorials/lcms/tutorial.html		Peak detection, Data filtering, Chromatographic alignment, Mass spectrum visualisation, Chromatogram visualisation, Label-free quantification, Validation	2019-07-02	2025-09-21	13	True	False	False	True	msnbase_readmsdata, Batch_correction, generic_filter, abims_xcms_fillPeaks, wsdl_hmdb, Univariate, abims_CAMERA_annotateDiffreport, abims_xcms_group, abims_xcms_xcmsSet, abims_xcms_retcor, xcms_export_samplemetadata, xcms_plot_chromatogram, quality_metrics, xcms_merge		UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no	0		13403	21732	3.6333333333333333	0
Metabolomics	Introduction to Metabolomics	https://training.galaxyproject.org//topics/metabolomics/tutorials/introduction/slides.html			2018-11-20	2023-01-12	1	False	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		3560790	8606391	2.15	0
Metabolomics	Mass spectrometry: LC-MS preprocessing with XCMS	https://training.galaxyproject.org//topics/metabolomics/tutorials/lcms-preprocessing/tutorial.html		Peak detection, Data filtering, Chromatographic alignment, Mass spectrum visualisation, Chromatogram visualisation, Label-free quantification, Validation	2020-02-04	2024-10-15	14	True	True	False	False	msnbase_readmsdata, abims_xcms_fillPeaks, abims_xcms_summary, abims_CAMERA_annotateDiffreport, abims_xcms_group, abims_xcms_xcmsSet, abims_xcms_retcor, idchoice, intens_check, xcms_export_samplemetadata, xcms_plot_chromatogram, xcms_merge	UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no	0		3567203	8616376	7.166666666666667	0
Metabolomics	Mass spectrometry: GC-MS analysis with the metaMS package	https://training.galaxyproject.org//topics/metabolomics/tutorials/gcms/tutorial.html		Peak detection, Data filtering, Chromatographic alignment, Mass spectrum visualisation, Chromatogram visualisation, Label-free quantification, Validation	2021-09-22	2025-10-01	8	True	False	False	False	msnbase_readmsdata, abims_xcms_fillPeaks, abims_xcms_group, abims_xcms_xcmsSet, metams_runGC, xcms_export_samplemetadata, xcms_plot_chromatogram, xcms_merge	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	UseGalaxy.no	0		1796	2755	3.4833333333333334	0
Metabolomics	Mass spectrometry: LC-MS data processing	https://training.galaxyproject.org//topics/metabolomics/tutorials/lcms-dataprocessing/tutorial.html			2021-12-14	2024-10-15	8	True	False	False	False	Batch_correction, generic_filter, Multivariate, normalization, intens_check, quality_metrics	UseGalaxy.fr	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no	0		3136	4177	5.966666666666667	0
